0.534940	0.193706	0.131952	0.102759	0.070123	0.038728	0.028487	0.032298	0.011135	0.073067	0.034910	0.093503	0.258900	0.409537	0.176626	0.114796	0.068731	0.028367	0.020707	0.016522	0.026502	0.050815	0.017263	0.011181	0.048340	0.227259	0.495143	0.367197	0.147620	0.073776	0.028948	0.020386	0.013242	0.030745	0.044582	0.017814	0.009828	0.022431	0.073319	0.172733	0.342392	0.388481	0.110669	0.035365	0.024164	0.013607	0.039513	0.048314	0.016181	0.012625	0.010167	0.034241	0.120601	0.133072	0.330541	0.419458	0.109197	0.049452	0.027521	0.033502	0.053527	0.017933	0.011347	0.011220	0.025247	0.097631	0.079672	0.130246	0.306705	0.404443	0.113443	0.054305	0.030554	0.063260	0.016649	0.010193	0.011497	0.026459	0.066499	0.036834	0.066043	0.061745	0.331025	0.388897	0.108308	0.037546	0.070295	0.018077	0.009171	0.008880	0.021791	0.058972	0.020077	0.047632	0.019562	0.084982	0.339655	0.482310	0.139522	0.104725	0.016187	0.008819	0.020826	0.020369	0.058039	0.016709	0.041845	0.012113	0.040906	0.095976	0.336897	0.458723	0.164317	0.018038	0.028466	0.041921	0.022370	0.062467	0.016232	0.040018	0.009696	0.024295	0.052344	0.101642	0.384196	0.374687	0.046868	0.056424	0.064257	0.028662	0.078373	0.020836	0.042467	0.010653	0.022655	0.042012	0.069570	0.133596	0.394050	0.263947	0.138032	0.127066	0.076587	0.076773	0.019211	0.037090	0.008894	0.015244	0.029858	0.041937	0.046545	0.083534	0.273138	0.378220	0.187026	0.111217	0.086864	0.020579	0.038896	0.008747	0.011884	0.024491	0.029377	0.016942	0.020625	0.037937	0.155928	0.432391	0.161320	0.162812	0.041013	0.048525	0.015569	0.018327	0.025643	0.035115	0.025132	0.027815	0.053065	0.065943	0.376150	0.632687	0.332452	0.072687	0.062185	0.023596	0.027098	0.031657	0.037202	0.027358	0.034145	0.054452	0.059124	0.183527	0.345836	0.294566	0.144039	0.062834	0.058443	0.058018	0.052790	0.037200	0.039691	0.055338	0.048756	0.151124	0.137828	0.542916
0.569563	0.193648	0.131309	0.102627	0.070673	0.038618	0.029207	0.032275	0.011005	0.073501	0.035461	0.093192	0.258995	0.410755	0.176160	0.114650	0.068844	0.029524	0.021105	0.016403	0.026382	0.051026	0.016651	0.011190	0.048056	0.231162	0.494315	0.367366	0.147646	0.074600	0.029395	0.020196	0.013116	0.030954	0.044573	0.017181	0.008251	0.022261	0.073222	0.172865	0.342631	0.388532	0.110755	0.035266	0.024284	0.013785	0.039363	0.048348	0.017217	0.012675	0.010168	0.032999	0.120449	0.132949	0.330636	0.419927	0.109591	0.049111	0.027338	0.033446	0.053557	0.017825	0.011478	0.011291	0.025042	0.097402	0.079632	0.129979	0.306624	0.405236	0.113429	0.054569	0.030625	0.063421	0.016757	0.010105	0.011363	0.026544	0.066596	0.036942	0.066404	0.062273	0.331039	0.390904	0.108353	0.037138	0.070224	0.016491	0.009107	0.009302	0.020024	0.058640	0.019952	0.048083	0.019572	0.084909	0.340492	0.483891	0.140017	0.105020	0.017835	0.008947	0.020797	0.021906	0.058490	0.017077	0.042076	0.012103	0.040508	0.096673	0.338404	0.458067	0.163919	0.017561	0.028546	0.041756	0.020147	0.062582	0.015973	0.040134	0.009595	0.024064	0.052411	0.101933	0.384672	0.374581	0.046715	0.056058	0.064696	0.029775	0.078454	0.020738	0.042306	0.011011	0.022613	0.042104	0.069761	0.134619	0.393759	0.263291	0.138088	0.126714	0.077246	0.076558	0.019426	0.037372	0.009055	0.015384	0.029968	0.041995	0.046262	0.084246	0.273119	0.378332	0.186790	0.111180	0.087064	0.020632	0.038833	0.008848	0.011698	0.024425	0.029168	0.017156	0.018556	0.038231	0.155502	0.431980	0.160450	0.162558	0.041302	0.048425	0.015303	0.018292	0.025595	0.035073	0.025052	0.028895	0.052626	0.065957	0.376015	0.629322	0.332502	0.072824	0.061658	0.024469	0.026810	0.031585	0.037129	0.026649	0.034778	0.054155	0.060003	0.183384	0.344993	0.294251	0.143651	0.063391	0.057963	0.058069	0.054389	0.037687	0.039784	0.055320	0.048548	0.151084	0.137686	0.542771
0.569335	0.193280	0.131619	0.104099	0.070101	0.038091	0.029035	0.032178	0.010824	0.073250	0.035597	0.093095	0.258671	0.410454	0.176344	0.114620	0.068819	0.028727	0.020853	0.016627	0.026504	0.050917	0.018085	0.010988	0.048333	0.228350	0.494487	0.367082	0.147702	0.074578	0.029327	0.019722	0.013273	0.030803	0.044629	0.016283	0.009829	0.022455	0.073793	0.172998	0.342357	0.388996	0.111123	0.036024	0.023778	0.013298	0.039540	0.048340	0.017697	0.012697	0.009893	0.034276	0.120337	0.133060	0.330709	0.419917	0.109961	0.048562	0.027322	0.033373	0.053611	0.016257	0.011575	0.010972	0.024149	0.097425	0.079693	0.130283	0.306579	0.406046	0.115370	0.054622	0.030435	0.063189	0.017789	0.010303	0.011519	0.026068	0.066798	0.036853	0.065886	0.062255	0.331069	0.391601	0.108951	0.037381	0.070229	0.017057	0.008810	0.008913	0.020949	0.058562	0.019958	0.047741	0.019373	0.084886	0.340526	0.484276	0.140311	0.105103	0.018141	0.008637	0.020988	0.021973	0.058377	0.016979	0.041938	0.012239	0.040896	0.096627	0.339259	0.458572	0.164183	0.016969	0.028431	0.042046	0.020490	0.062152	0.016109	0.039971	0.009633	0.024244	0.052416	0.101646	0.385310	0.374349	0.046439	0.056349	0.064580	0.029240	0.077986	0.020645	0.042122	0.010695	0.022950	0.042074	0.069938	0.135082	0.394202	0.264138	0.138025	0.126871	0.076496	0.076354	0.019126	0.037183	0.009162	0.015092	0.029893	0.041747	0.046888	0.083451	0.272941	0.378495	0.187104	0.110662	0.087385	0.020760	0.039028	0.008721	0.012128	0.024345	0.029579	0.016624	0.019758	0.038538	0.155963	0.432183	0.163158	0.162897	0.041123	0.048354	0.015371	0.017989	0.025812	0.035378	0.025738	0.029051	0.053432	0.065952	0.376344	0.631607	0.330861	0.072232	0.061693	0.024147	0.027051	0.031678	0.036935	0.027131	0.036266	0.053775	0.059771	0.183413	0.344757	0.294453	0.144150	0.063380	0.058762	0.058069	0.053921	0.037748	0.040151	0.055326	0.048721	0.151116	0.137930	0.542981
0.570758	0.193348	0.131637	0.103773	0.070281	0.038124	0.029248	0.032168	0.010943	0.073298	0.035439	0.093102	0.258523	0.410245	0.177160	0.114686	0.069047	0.029115	0.020720	0.016637	0.026579	0.050972	0.016474	0.011182	0.048328	0.227670	0.494566	0.366667	0.147925	0.074474	0.028696	0.019745	0.013677	0.030741	0.044689	0.017813	0.009732	0.022361	0.072981	0.172862	0.342330	0.388728	0.110909	0.035412	0.024110	0.014154	0.039429	0.048372	0.017023	0.012627	0.010288	0.034327	0.120416	0.132870	0.330702	0.420369	0.110410	0.049493	0.027379	0.033368	0.053538	0.017900	0.011578	0.011290	0.025278	0.097862	0.079964	0.130501	0.306989	0.405573	0.114355	0.054640	0.030558	0.063233	0.016127	0.009861	0.011555	0.026319	0.066881	0.036857	0.065918	0.061918	0.331277	0.392755	0.109049	0.037618	0.070202	0.018030	0.008657	0.008965	0.022827	0.058467	0.020043	0.047726	0.019628	0.085473	0.340202	0.483224	0.139997	0.105097	0.016884	0.009294	0.021301	0.019465	0.058312	0.016784	0.042611	0.012152	0.040813	0.096737	0.338455	0.458023	0.164203	0.017939	0.028574	0.041589	0.020739	0.062530	0.016107	0.040006	0.009643	0.024247	0.052605	0.102160	0.383693	0.374522	0.046569	0.056378	0.064706	0.028791	0.078292	0.020807	0.042129	0.010898	0.022642	0.042060	0.070099	0.134620	0.393153	0.263696	0.138103	0.126759	0.077209	0.076414	0.019308	0.037356	0.008975	0.015529	0.029869	0.042562	0.046828	0.082976	0.273213	0.378120	0.187125	0.111410	0.087165	0.020377	0.038909	0.008733	0.011629	0.024479	0.029519	0.016391	0.019174	0.038521	0.155859	0.431746	0.161159	0.163118	0.041069	0.048455	0.015795	0.018408	0.025599	0.035274	0.025001	0.028105	0.052913	0.065928	0.376209	0.634450	0.333474	0.072667	0.060810	0.024286	0.026449	0.031938	0.037027	0.027117	0.033668	0.053853	0.059847	0.183426	0.345298	0.296028	0.142900	0.062456	0.058236	0.058318	0.053786	0.037115	0.040460	0.055277	0.048804	0.151103	0.137699	0.543085
0.569086	0.193290	0.131255	0.104477	0.073087	0.038075	0.029371	0.032663	0.011068	0.072943	0.037087	0.093015	0.258360	0.409381	0.175186	0.114881	0.068545	0.028839	0.020181	0.016528	0.026518	0.050746	0.016702	0.011290	0.047961	0.228131	0.494786	0.366733	0.147732	0.074411	0.028600	0.019938	0.013473	0.030589	0.044730	0.017704	0.009468	0.022439	0.073767	0.172987	0.342536	0.388949	0.110644	0.035175	0.023991	0.013718	0.039538	0.048299	0.016583	0.012679	0.010015	0.034231	0.120290	0.132723	0.330217	0.420017	0.110346	0.048402	0.027461	0.033370	0.053677	0.016912	0.011243	0.011619	0.025185	0.098002	0.079628	0.130457	0.306834	0.405454	0.113842	0.054757	0.030422	0.063249	0.017088	0.010229	0.011527	0.026857	0.066783	0.036926	0.065921	0.061902	0.331266	0.390534	0.108742	0.037314	0.070216	0.017570	0.008843	0.009059	0.021101	0.058780	0.019855	0.047878	0.019861	0.085015	0.339948	0.481837	0.138720	0.104903	0.017255	0.008852	0.021001	0.022553	0.058183	0.016805	0.042074	0.012277	0.041078	0.096332	0.337230	0.458368	0.164047	0.016508	0.028798	0.041924	0.019606	0.062425	0.016273	0.039951	0.009774	0.024129	0.052608	0.101868	0.382306	0.374777	0.047547	0.056573	0.064610	0.029954	0.078724	0.020810	0.042320	0.010781	0.022843	0.042074	0.070026	0.133709	0.393785	0.263793	0.138086	0.127139	0.077628	0.076580	0.019136	0.037562	0.008837	0.015531	0.029955	0.041843	0.046736	0.082564	0.273158	0.378528	0.186664	0.110245	0.087153	0.020549	0.038552	0.009075	0.011525	0.024237	0.028654	0.017291	0.020520	0.038224	0.155759	0.432582	0.162126	0.163150	0.041000	0.048436	0.015680	0.018421	0.025605	0.035212	0.025803	0.028147	0.053127	0.065960	0.376692	0.629963	0.332155	0.072811	0.061808	0.023784	0.026894	0.031822	0.037051	0.026936	0.035632	0.054698	0.059577	0.183384	0.345360	0.294967	0.143066	0.063048	0.059375	0.058089	0.053338	0.037687	0.040777	0.055322	0.048900	0.151124	0.136811	0.542909
0.570287	0.193470	0.131652	0.103579	0.070021	0.038699	0.028734	0.032181	0.011024	0.073452	0.035880	0.093129	0.258534	0.410157	0.178207	0.115061	0.068572	0.029131	0.019911	0.016678	0.026211	0.051082	0.018249	0.010501	0.048431	0.224562	0.495106	0.366467	0.148032	0.074129	0.028792	0.019559	0.013302	0.030663	0.044580	0.016177	0.010271	0.022830	0.073103	0.173006	0.341971	0.389134	0.110977	0.034843	0.024584	0.013710	0.039430	0.048225	0.017837	0.012232	0.009934	0.034408	0.120608	0.132785	0.330736	0.419306	0.109184	0.048772	0.027615	0.033350	0.053664	0.016644	0.011658	0.011558	0.024803	0.098370	0.079960	0.130530	0.306888	0.403742	0.114155	0.054837	0.030573	0.063349	0.018071	0.009926	0.011717	0.025982	0.066790	0.036726	0.065922	0.061814	0.330883	0.388806	0.108321	0.037505	0.070222	0.016180	0.008990	0.009331	0.020008	0.058291	0.020033	0.047592	0.019364	0.084694	0.338933	0.480057	0.138465	0.104550	0.018003	0.009104	0.021059	0.021036	0.058260	0.017090	0.041656	0.012007	0.040748	0.095783	0.336352	0.458893	0.164184	0.016460	0.028837	0.041780	0.021838	0.062632	0.016307	0.039971	0.009718	0.024055	0.052516	0.101242	0.381203	0.375022	0.046759	0.056418	0.064927	0.029766	0.078560	0.020747	0.042001	0.010911	0.023315	0.042174	0.069459	0.132237	0.393449	0.263922	0.138088	0.127167	0.077083	0.076847	0.019679	0.036783	0.009029	0.015660	0.029964	0.042687	0.047214	0.083814	0.273499	0.378623	0.186348	0.111884	0.087082	0.020862	0.038916	0.008285	0.012156	0.023321	0.029807	0.016563	0.019159	0.038741	0.155564	0.432494	0.160809	0.162719	0.041151	0.048873	0.015575	0.018215	0.025690	0.035195	0.024948	0.028880	0.053109	0.065845	0.376201	0.629133	0.332928	0.072762	0.062063	0.023013	0.027503	0.031657	0.036422	0.026033	0.035194	0.054937	0.059675	0.183568	0.345573	0.294300	0.144252	0.063296	0.058166	0.058282	0.053872	0.037198	0.040972	0.055838	0.048888	0.151054	0.138268	0.543096
0.570363	0.193976	0.131888	0.103494	0.071027	0.038062	0.029107	0.032242	0.010797	0.073437	0.035813	0.093566	0.258271	0.409941	0.176880	0.115079	0.068484	0.028986	0.020975	0.016882	0.026424	0.050828	0.017627	0.010958	0.048279	0.228067	0.494848	0.367007	0.148105	0.074116	0.028468	0.019362	0.014375	0.030758	0.044736	0.017222	0.008815	0.022300	0.073459	0.173177	0.342345	0.389079	0.109992	0.034478	0.025169	0.014056	0.039266	0.048263	0.016004	0.012616	0.010054	0.033253	0.120520	0.133196	0.330561	0.418488	0.109287	0.049050	0.027918	0.033236	0.053582	0.017611	0.011279	0.011358	0.024747	0.098338	0.079817	0.130642	0.306987	0.402464	0.113295	0.054762	0.030521	0.063442	0.016726	0.009915	0.011580	0.025851	0.066033	0.036648	0.065833	0.061494	0.329906	0.388844	0.107625	0.037198	0.070109	0.017544	0.009095	0.009069	0.021520	0.058754	0.019961	0.047685	0.019139	0.084115	0.337659	0.479761	0.137927	0.104630	0.016534	0.009110	0.020953	0.019915	0.058372	0.016788	0.041887	0.012176	0.040387	0.095109	0.335663	0.459163	0.164312	0.017882	0.028738	0.041920	0.022834	0.062870	0.016265	0.040134	0.009814	0.024501	0.052490	0.100601	0.380731	0.375275	0.047219	0.056593	0.065398	0.030670	0.078444	0.020817	0.041986	0.010825	0.023356	0.042338	0.069792	0.132602	0.395080	0.263396	0.138227	0.127271	0.076852	0.076432	0.019410	0.037573	0.008927	0.015221	0.030200	0.041794	0.046776	0.083814	0.273573	0.377900	0.186964	0.111965	0.087481	0.020736	0.038736	0.008784	0.011679	0.024336	0.029354	0.016509	0.019119	0.038172	0.155647	0.432082	0.162394	0.163035	0.041343	0.048556	0.015769	0.018389	0.025715	0.035142	0.024832	0.027752	0.053683	0.065841	0.376270	0.627306	0.333202	0.072546	0.061654	0.024051	0.027417	0.031496	0.037087	0.026751	0.035982	0.054940	0.059097	0.183580	0.345787	0.295457	0.144913	0.062987	0.058736	0.058296	0.053671	0.036886	0.041209	0.055730	0.049387	0.150907	0.138498	0.543288
0.571378	0.193361	0.132102	0.103887	0.069880	0.038472	0.029323	0.032489	0.010839	0.073369	0.036265	0.093428	0.258896	0.410236	0.176741	0.115133	0.068772	0.028110	0.020886	0.016846	0.026525	0.050929	0.015945	0.011003	0.048358	0.228213	0.495764	0.366887	0.148273	0.073742	0.029085	0.020130	0.013828	0.030569	0.044615	0.017232	0.008734	0.022642	0.073768	0.173427	0.342048	0.389222	0.109873	0.034782	0.023921	0.014083	0.039382	0.048426	0.017154	0.012397	0.010046	0.033470	0.120835	0.133018	0.330613	0.417731	0.108290	0.049738	0.028120	0.033089	0.053908	0.017840	0.011171	0.011431	0.024825	0.098069	0.080412	0.130663	0.307242	0.401283	0.112021	0.055009	0.030748	0.063536	0.016434	0.009884	0.011382	0.025888	0.066280	0.036695	0.065896	0.061589	0.329198	0.385717	0.107347	0.037419	0.070128	0.016887	0.009074	0.009172	0.020430	0.058399	0.019725	0.047698	0.019254	0.083445	0.336611	0.478716	0.138032	0.103909	0.017013	0.008055	0.021082	0.022370	0.058244	0.016773	0.041751	0.011996	0.040235	0.094803	0.334917	0.459243	0.164362	0.018075	0.028846	0.042044	0.021057	0.062786	0.016292	0.040003	0.009914	0.024187	0.052477	0.100736	0.380805	0.375581	0.046932	0.056750	0.065557	0.029124	0.078601	0.020884	0.042698	0.010788	0.023125	0.042327	0.069464	0.132875	0.394688	0.264214	0.138222	0.127435	0.078482	0.076802	0.019256	0.037329	0.008909	0.015232	0.030162	0.041635	0.045927	0.084245	0.273788	0.378325	0.186962	0.111893	0.087321	0.020624	0.039465	0.008539	0.011567	0.024395	0.029419	0.016658	0.019774	0.038266	0.155853	0.432531	0.161750	0.163060	0.040977	0.048708	0.015731	0.018121	0.025741	0.034932	0.024859	0.028968	0.053120	0.066016	0.376136	0.632113	0.332646	0.073016	0.061694	0.023637	0.026986	0.031826	0.036954	0.027033	0.035900	0.054919	0.059792	0.183390	0.345545	0.295001	0.144260	0.063077	0.058237	0.058063	0.053697	0.037283	0.040086	0.055876	0.048975	0.151299	0.137043	0.543140
0.570371	0.194184	0.132456	0.103887	0.070156	0.038010	0.027900	0.032469	0.011055	0.073133	0.036824	0.093396	0.259494	0.409827	0.176953	0.115181	0.068736	0.028008	0.020722	0.016559	0.026346	0.051018	0.017935	0.010983	0.047926	0.227617	0.494897	0.367265	0.148353	0.074428	0.028870	0.020105	0.013447	0.030507	0.044560	0.016009	0.008719	0.022289	0.074722	0.173044	0.342264	0.389608	0.109957	0.034317	0.024930	0.013707	0.039379	0.048371	0.017824	0.012666	0.010068	0.034517	0.120928	0.133181	0.330681	0.417556	0.108043	0.048761	0.028067	0.033223	0.053849	0.016333	0.011590	0.011140	0.023518	0.098349	0.080317	0.130869	0.307456	0.400227	0.111691	0.054563	0.030548	0.063553	0.018139	0.010080	0.011847	0.026919	0.066528	0.036804	0.065543	0.061219	0.329261	0.386453	0.107116	0.037320	0.069917	0.016431	0.008933	0.008787	0.020263	0.058034	0.019601	0.047310	0.018887	0.083792	0.335819	0.477205	0.137306	0.104240	0.017844	0.009085	0.020482	0.022507	0.058184	0.016780	0.041793	0.011974	0.039936	0.094487	0.334197	0.459167	0.164185	0.016474	0.029221	0.041798	0.020735	0.063036	0.016616	0.040242	0.009778	0.024358	0.052496	0.100480	0.379187	0.375614	0.047899	0.056915	0.065188	0.029619	0.078723	0.020962	0.042285	0.010788	0.023367	0.042141	0.069390	0.131856	0.395159	0.263355	0.138417	0.127329	0.078428	0.076914	0.019581	0.037403	0.008986	0.015334	0.030155	0.041636	0.045939	0.083835	0.273929	0.378485	0.187216	0.111572	0.087493	0.020777	0.039103	0.009050	0.011907	0.024198	0.029334	0.015831	0.017632	0.038424	0.155870	0.431897	0.163094	0.163557	0.041312	0.048494	0.015877	0.018277	0.025698	0.035206	0.025085	0.028575	0.053011	0.066219	0.376099	0.632651	0.333182	0.073068	0.061979	0.024076	0.027128	0.031757	0.036910	0.026736	0.036166	0.054877	0.059810	0.183348	0.345233	0.294165	0.144171	0.062751	0.058553	0.058376	0.053798	0.036493	0.040820	0.056010	0.049306	0.151288	0.138202	0.543808
0.571105	0.193786	0.132414	0.103757	0.069929	0.037464	0.027289	0.032762	0.010960	0.073591	0.036556	0.093443	0.259483	0.410154	0.177232	0.115303	0.069304	0.028265	0.020915	0.017067	0.026289	0.050901	0.016189	0.011099	0.048318	0.227952	0.495427	0.367282	0.148372	0.074066	0.027960	0.019944	0.014106	0.030541	0.044741	0.017452	0.010169	0.022371	0.073610	0.173465	0.342723	0.389590	0.109894	0.034766	0.024742	0.014004	0.039272	0.048401	0.017413	0.012642	0.010271	0.033383	0.120877	0.133388	0.330584	0.417299	0.106694	0.048475	0.028061	0.033240	0.053817	0.017236	0.011161	0.011283	0.025232	0.098559	0.080058	0.131072	0.307661	0.399162	0.111124	0.054537	0.030451	0.063318	0.015767	0.010062	0.011454	0.025569	0.066343	0.036566	0.065437	0.061210	0.328876	0.385659	0.107092	0.037696	0.069892	0.017775	0.009041	0.009098	0.022620	0.057989	0.019685	0.047554	0.018784	0.083034	0.335158	0.476313	0.137071	0.103943	0.016595	0.008375	0.020545	0.020446	0.058002	0.016748	0.041580	0.011902	0.039965	0.093914	0.333749	0.459393	0.164368	0.018196	0.028850	0.041941	0.021870	0.062311	0.016349	0.040145	0.009692	0.024649	0.052333	0.100298	0.378294	0.375928	0.047132	0.057016	0.065309	0.029644	0.078642	0.020952	0.042098	0.010805	0.023031	0.042342	0.069256	0.131521	0.395330	0.264234	0.138491	0.127726	0.077244	0.076709	0.019330	0.037426	0.008818	0.015528	0.030056	0.041748	0.046285	0.084050	0.274137	0.377925	0.186879	0.111051	0.088230	0.020862	0.039091	0.008621	0.011602	0.024354	0.029441	0.016813	0.020292	0.038120	0.155918	0.431790	0.162192	0.163610	0.041510	0.049064	0.015541	0.018562	0.025746	0.035150	0.024736	0.027999	0.053508	0.066245	0.375786	0.629922	0.333681	0.073115	0.063989	0.023498	0.028010	0.031434	0.036722	0.026484	0.036646	0.055348	0.059812	0.183604	0.344982	0.294846	0.143066	0.063156	0.059624	0.058391	0.053459	0.036781	0.039858	0.056439	0.048864	0.151501	0.139215	0.543865
